id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
4753,24,Dec 1-15 2021 Network Fees,Versusgame (152),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/6b/a7/6ba7e34d86bb08a4cb79cfb8ae8b0d1b.png,152-21,2128.0,Sr. QA Automation Engineer (contract-to-hire)
4752,24,Dec 1-15 2021 Network Fees,American Innovations (311),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/48/99/4899181c6bd21ff92e36ebe5e6d0dda0.png,311-5,480.0,Consultant
4751,24,Dec 1-15 2021 Network Fees,Graphite (284),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2a/57/2a57e07a81d77b375cff781c8c8cb457.png,284-17,241.2,Web UI/UX Designer
4750,24,Dec 1-15 2021 Network Fees,Common Sense Networks (13),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1b/4c/1b4c1712653ec22c90875e8b2e95f8db.png,13-63,1374.9,Walled Garden web application development
4749,24,Dec 1-15 2021 Network Fees,Deloitte (47),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/17/04/17045c8e6200a63e46c9d91a43e9fbd0.png,47-54,845.0,Product Owner
4748,24,Dec 1-15 2021 Network Fees,Tellimer (577),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/74/c374c57b8bb43f665c82915844cb25c9.png,577-8,1936.0,Senior Frontend Engineer (React + GraphQL)
4747,24,Dec 1-15 2021 Network Fees,ODIN (398),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1c/dc/1cdc23178f8ecbc65f61baa81a161cc7.png,398-5,1166.2,Full Stack Developer (AWS + Node)
4746,24,Dec 1-15 2021 Network Fees,Tellimer (577),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/74/c374c57b8bb43f665c82915844cb25c9.png,577-7,960.0,Senior Frontend Engineer (React + GraphQL)
4745,24,Dec 1-15 2021 Network Fees,Snowcrash (605),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/5e/0f5e4a15d70bab422182ce9a2f2ad133.png,605-2,84.0,Rust Engineer
4744,24,Dec 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-63,246.5,ELK Stack Consultant
4743,24,Dec 1-15 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-25,2727.71,Lead Product Designer (Sketch + Invision)
4742,24,Dec 1-15 2021 Network Fees,WeWork (479),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/7c/0d7ccf7ff933eef5b3ff58617d012773.png,479-2,1512.0,Full Stack Rails Engineer | WeWork
4741,24,Dec 1-15 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-193,40.0,Associate QA Engineer
4740,24,Dec 1-15 2021 Network Fees,Womply (294),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/3f/403fa64c277d923748fdb46ec6e741d7.png,294-18,640.0,Senior Software Engineer - Frontend
4739,24,Dec 1-15 2021 Network Fees,Womply (294),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/3f/403fa64c277d923748fdb46ec6e741d7.png,294-17,640.0,Senior Software Engineer - Frontend
4738,24,Dec 1-15 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-19,1795.2,iOS Developer Marcus Banking - Swift (Multiple Positions)
4737,24,Dec 1-15 2021 Network Fees,CarGurus Inc (180),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/df/1fdf324eb30a226a6d78a96702e0f575.png,180-37,300.0,Front-End Developer
4736,24,Dec 1-15 2021 Network Fees,Atlassian Inc. (238),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/55/e6/55e64422bc0a7ffe8d450716d94c544f.png,238-42,644.0,Senior Full Stack Web Developer
4735,24,Dec 1-15 2021 Network Fees,Honda Innovations (511),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2f/57/2f578b7c6fc2a02c6cae5644723bcb98.png,511-2,720.0,Senior Visual Designer
4734,24,Dec 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-125,392.0,Product Manager / Business Analyst
4733,24,Dec 1-15 2021 Network Fees,Lexmark International Inc (151),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/73/1c/731c21c740235b8d7f7890a4c133dbc2.png,151-39,600.0,Sr Cloud SRE (Site Reliability Engineer)
4732,24,Dec 1-15 2021 Network Fees,Tango (318),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/f2/4ef2bc83288ca1ed8b53bebef340c55f.png,318-14,720.0,Senior Frontend Engineer - Typescript + React + CSS
4731,24,Dec 1-15 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-224,352.0,Sr. Software Engineer- Full Stack - 6 month contract to hire
4730,24,Dec 1-15 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-40,572.0,Senior User Researcher
4729,24,Dec 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-172,47.2,"""Sr. Product Designer, Sell Side"""
4728,24,Dec 1-15 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-195,200.0,React Native Developer
4727,24,Dec 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-86,256.0,Growth Sr/Software - Engineer Tech Lead
4726,24,Dec 1-15 2021 Network Fees,MyFitnessPal (261),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ad/1a/ad1a06c015f1bc293bce00de033aa1c8.png,261-57,520.0,Senior Product Designer
4725,24,Dec 1-15 2021 Network Fees,Molex (392),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a3/91/a391fb60f43844077bef202042fdf778.png,392-19,704.0,Design Technologist
4724,24,Dec 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-171,520.0,"""Sr Product Designer, Design System"""
4723,24,Dec 1-15 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-42,400.0,Senior Product Designer
4722,24,Dec 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-170,380.0,"""UX Content Designer, Design Systems"""
4721,24,Dec 1-15 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-84,280.0,Full Stack Developer (React/Python/Django) - 2x roles
4720,24,Dec 1-15 2021 Network Fees,minds + assembly (536),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/30/1f307a6ada63e16894eb663828e3d836.png,536-7,140.0,Front End Developer
4719,24,Dec 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-264,280.0,TaskRabbit Full Stack Engineer
4718,24,Dec 1-15 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-41,432.0,IT Support Engineer
4717,24,Dec 1-15 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-194,182.75,Rockstar UI/UX and Web Designer
4716,24,Dec 1-15 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-63,1008.0,Technical Program Manager
4715,24,Dec 1-15 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-19,540.0,Sr Data Engineer
4714,24,Dec 1-15 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-87,440.0,Sr. Interaction Designer
4713,24,Dec 1-15 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-27,1080.0,Senior Software Engineer CX (node.js/React)
4712,24,Dec 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-263,260.0,Sr. Front End Developer - React Native
4711,24,Dec 1-15 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-78,300.0,Digital Science – Digital Best Practices App
4710,24,Dec 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-265,384.0,Senior React Native Engineer
4709,24,Dec 1-15 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-26,1501.92,Lead Visual Designer
4708,24,Dec 1-15 2021 Network Fees,Allstate (416),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3f/bf/3fbf71bfd5dc8f475fa3d6cf1bc4364b.png,416-9,480.0,"""Prototyper, Product Designer"""
4707,24,Dec 1-15 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-225,320.0,Mobile App Developer - React Native
4706,24,Dec 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fc/0c/fc0c74f3448db197e9097c346cac6d7b.png,149-85,160.0,Data Engineer
4705,24,Dec 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-87,320.0,Frontend Engineer
4704,24,Dec 1-15 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-94,336.0,Sr. UX Designer (contract-to-hire)
4703,24,Dec 1-15 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-42,288.75,Frontend Software Developer (React)
4702,24,Dec 1-15 2021 Network Fees,HOVER Inc. (139),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/e3/d5e3579c353184ae145c0ae058ce3014.png,139-14,320.0,Sr Front-End Engineer
4701,24,Dec 1-15 2021 Network Fees,"Keller Williams Realty, Inc. (199)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/80/958060ba71b5b4fa3a19f38d10c53317.png,199-16,360.0,UX Designer (KW Product Team) - 6 month Contract to Hire
4700,24,Dec 1-15 2021 Network Fees,Cisco (468),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2f/7b/2f7b8914a7cd075cd4dfefaeb19b039f.png,468-8,721.62,Design Prototyper
4699,24,Dec 1-15 2021 Network Fees,SupportLogic (485),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a9/50/a95072d4de519faad7d098efb46cc3a8.png,485-5,750.0,DevOps Engineer
4698,24,Dec 1-15 2021 Network Fees,Etsy (399),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/48/1a/481afada2f1860c44520769a169d2a77.png,399-17,216.0,"""Senior Product Designer, Seller Standards - Etsy (20hr/week, 3 month Contract)"""
4697,24,Dec 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-173,500.0,"""Sr. Product Designer, Sell Side"""
4696,24,Dec 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-65,51.0,ELK Stack Consultant
4695,24,Dec 1-15 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-20,480.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
4694,24,Dec 1-15 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-29,165.0,Senior UX Designer
4693,24,Dec 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-89,456.0,Data Analyst / Growth Operations
4692,24,Dec 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fc/0c/fc0c74f3448db197e9097c346cac6d7b.png,149-86,448.0,Frontend / Mobile Engineer
4691,24,Dec 1-15 2021 Network Fees,Tellimer (577),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/74/c374c57b8bb43f665c82915844cb25c9.png,577-9,800.0,Senior Frontend Engineer (React + GraphQL)
4690,24,Dec 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-174,340.0,Sr Visual Designer
4689,24,Dec 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-188,500.0,Research Engineer / Cryptoeconomist
4688,24,Dec 1-15 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-28,442.5,Senior UX Designer
4687,24,Dec 1-15 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-27,1752.24,Design Director-McKinsey
4686,24,Dec 1-15 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-95,340.0,Technical Writer
4685,24,Dec 1-15 2021 Network Fees,LexGo (304),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a5/0c/a50c837e2c583455dee51318b12f1368.png,304-16,420.0,Senior Product Designer
4684,24,Dec 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-126,288.0,"""Senior Software Engineer (full-stack C#, Angular, CSS) (contract to hire)"""
4683,24,Dec 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-88,480.0,Engineering Manager / Tech Lead
4682,24,Dec 1-15 2021 Network Fees,Booster Fuels (160),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b8/a7/b8a7adf2d4d8566bf33499f134f2b7a9.png,160-4,440.0,"""Product Manager, Fleet"""
4681,24,Dec 1-15 2021 Network Fees,DataCamp (551),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/f8/faf8adff8ccdb5fe63f970476595ee6e.png,551-7,800.0,Software Engineer (JS/TypeScript)
4680,24,Dec 1-15 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-30,600.0,Product Designer
4679,24,Dec 1-15 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-29,6223.58,Lead UX designer
4678,24,Dec 1-15 2021 Network Fees,Snowcrash (605),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/5e/0f5e4a15d70bab422182ce9a2f2ad133.png,605-3,280.0,Rust Engineer
4677,24,Dec 1-15 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-18,360.0,Senior Product Designer
4676,24,Dec 1-15 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-192,358.4,Senior Software Engineer (Anthony Daga W2)
4675,24,Dec 1-15 2021 Network Fees,Colgate Palmolive (280),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/84/e2842c3a5f05d2a0623544604097751c.png,280-35,105.0,Brand Design Manager
4674,24,Dec 1-15 2021 Network Fees,Colgate Palmolive (280),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/84/e2842c3a5f05d2a0623544604097751c.png,280-34,315.0,Brand Design Manager
4673,24,Dec 1-15 2021 Network Fees,Colgate Palmolive (280),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/84/e2842c3a5f05d2a0623544604097751c.png,280-33,295.0,Brand Design Manager
4672,24,Dec 1-15 2021 Network Fees,Hallsy (378),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/63/9563a219977e917b1e5cecc65a8c2a57.png,378-21,90.0,React Dev (Startup)
4671,24,Dec 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-128,768.0,Sr. DevOps Engineer
4670,24,Dec 1-15 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-228,400.0,Front End Developer - React/Javascript
4669,24,Dec 1-15 2021 Network Fees,Tango (318),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/f2/4ef2bc83288ca1ed8b53bebef340c55f.png,318-15,288.0,Senior Frontend Engineer - Typescript + React + CSS
